review_text,sentiment_score,polarity,snownlp,polarity_snow_nlp
"百货大楼 门口 矗立 抓准 劳模 张秉贵 师傅 塑像 很多年 大楼 一层 通道 里 设立 张秉贵 纪念馆 地下 一层 张秉贵 柜台 特意 想 买点儿 糖果 体验 好多年 没 见 抓准 没想到 顾客 自选 营业员 负责 约 秤 规矩 买 一斤 糖果 买 塑料袋 买 三百多 一斤 巧克力 顾客 免费 提供 纸袋 顾客 分 三六九等 一团 火 服务 精神 真 从小到大 看着 百货大楼 一点点 变化 老 北京 失望 这样 服务态度 干脆 不要 挂 张秉贵 师傅 名牌 消费 老 顾客 情怀
",6.2,P,2.5297669700163894e-05,N
"京城 街 拍 随心 行走 随手 拍 路过 奥华 小吃店 他家 卖 天津 煎饼果子 嘎巴 菜 从前 里边 几个 座位 吃 嘎巴 菜 天津 包子 旁边 奥华 饭馆 吃 天津 菜 过 长安街 王府井大街 街口 东方新天地 商场 商场 购物 地下 一层 美食街 商场 往东 走 出口 东单 路口 王府井大街 百货大楼 百货大楼 老店 王府井大街 店铺 林立 北京 著名 繁华 商业街 台基 厂 大街 王府井大街 好 亲切 台基 厂 生活 年 很 怀念 公园 北京 百货大楼 几个 字 感觉 很 年代 感
",13.0,P,0.9999999947432094,P
"王府井百货 外型 复古 大气 内部 装修 高端 很 品质 商场 多年 屹立 不倒 游人如织 游客 王府井百货 合影 很 纪念 意义 事情 负 二层 免费 展览 推荐 怀旧 复古 氛围 满满 适合 拍照 吃喝 休息区 不少
",4.5,P,0.9999998348987413,P
"下午 逛 故宫 正好 百货大楼 挺近 逛 人气 很 高 品牌 商品 应有尽有 美食
",2.5,P,0.9996620988777839,P
"带 话题 探索 城市 美好 Glad 兔 meetyou 分享 打卡 美好 瞬间 门口 喷泉 定时 开启 商场 新 布景 拍照 很 不错 购物 体验 想到 分享 爱 导航 找到 步行街 中心 位置
",7.5,P,0.9999999996018447,P
"一座 快 百年 商场 建筑风格 一点 不输于 当代
",2.0,P,0.9961163781166043,P
"老牌 百货商场 十几年 没来 过 感觉 老 样子
",1.0,P,0.992739101334682,P
"老牌 商场 整体 环境 不错 商场 客流 不 多
",2.0,P,0.9981102913543994,P
"无语 很 带 父母 站 好好 态度 特别 差说 位置 不能 站 一肚子气 本来 想 手机 吃饭 合适 这人来 句 不让 站 好端端 不是 瓷砖 坏 商场 不让 站 态度 特别 差 管理人员 不能 管理 工作人员 素质 情况
",2.5,P,3.826244561522252e-06,N
"百货大楼 北京 老 标志 一种 风景 夜里 辉煌 传统 思想 纪念
",3.0,P,0.9997020483376772,P
"今日 打卡 王府井 百货大楼 商铺 北京市 百货大楼 王府井 店 商场 apm 对面 北京 招牌 老字号 大楼 商场 吃喝玩乐 应有尽有 地下 一层 和平 和平 菓 句 很 有意思 位置 东城区 王府井大街 号 营业时间 交通 地铁 号线 王府井 站 E 东北 口
",2.5,P,0.9992837227207776,P
"一楼 张秉贵 纪念馆 营业员 里 天花板 非常 厉害 全国劳模 树立 成 典范 寸土寸金 王府井 劳动 人民 设立 纪念馆 很 有趣 具体位置 大厦 一楼 omega 专柜 旁边 蛮有意思 地方
",0.5,I,0.9756274120725488,P
"老一辈 百货大楼 故事 算是 王府井 北京 代表 很 不错 种类 很 齐全
",3.0,P,0.9997567267191813,P
"北京 老牌 百货大楼 很 年代 感 吃饭 还 真 想不起来 逛逛 冬奥会 排队 购买 奥运会 纪念品 排到 店里 时 没什么 可买 只好 失望 归加 群 没 抢 商场 里 游客 不少 免费 展览
",4.3,P,0.9228313635578215,P
"北京 必来 地标 王府井大街 北京市 百货大楼 王府井大街 一大 地标 不过 卖 东西 倒 没有 特别 价格 没有 优惠
",-3.0,N,0.001986173571420058,N
"老式 商场 感觉 拥挤 憋闷 楼 餐厅
",-4.0,N,0.1880513799542871,N
"王府井 百货大楼 悠久 历史 建国 北京 最 喜欢 一家 购物 场所 新 扩建 楼层 文化街 餐饮 挺 多 平时 客人 真心 不少 满满当当 外地 游客 好好 逛一逛 真的 很 不错 ≧ ∇ ≦
",8.7,P,0.9998771883422959,P
"月底 人流量 晚上 点 还 不算 太 多 北京 冬天 冷且 风大 本地人 逛街 溜达 商场 品牌 齐全 北京 老牌 商场 地标
",2.0,P,0.9799168637192759,P
"老牌 购物中心 感觉 一些 跟不上 时代 内部 格局 不像 现代化 购物中心 张秉贵 柜台 依然 还 诉说着 老一辈 劳模 精神 底下 和平菓局 人气 高 不过 餐饮 贵 不 好吃 希望 改造 经营
",2.5,P,0.9269136383396972,P
"北京 购物 金街 王府井 世纪 八十年代 百货大楼 东安市场 儿童 用品商店 著称 吸引 全国 游客 来此 购物 几十年 故地重游 发现 百货大楼 B 有个 北平 菓局 保留 几十年 前 绿皮 车 老 站台 老 副食 商店 老式 简装 糖果 老式 照相馆 新华书店 老式 街道 公共 水房 特色
",-0.5,N,0.9764777216742538,P
"位置 地铁 八号 线 金鱼胡同 apm 穿 百货大楼 这是 老牌 商场 老 大众 上刷 怀旧 老 北京 特意 朋友 玩 地下 不 布置 挺 好 挺 带感 好多 小时候 老 物件 还给 小朋友 解释 干嘛 老 老 爱 怀旧
",0.9,I,0.9999616813431261,P
"很少 王府井 百货大楼 王府井 倒 太 多 吸引 商场 不是 约 朋友 吃饭 估计 很 久 一段时间 不会 不过 吃饭 地方 挺 多 商场 传统 那种 商场 网红店 不 多 熟知 连锁 工作日 不少
",1.76,P,0.07050804114722986,N
"元宵节 热热闹闹 网上 收到 王府井 百货大楼 负 一层 搞 活动 专程 赶来 体验 热闹 元宵节 气氛 门票 张元券 买 吃 玩游戏 玩 砸 金蛋 没 中 听 个响 小姐姐 舞龙 杂技
",-3.0,N,0.8279193401847026,P
"北京市 百货大楼 王府井 店 北京 百货大楼 地下 二层 走 一瞬间 好像 穿越 老公 氛围 满满的 回忆 说 内心 平静 感觉 很 放松 真的 值得 逛逛 免 门票 商场 点 开门
",-0.5,N,0.999995302135461,P
"地下 二层 真的 很 特色 吸引 打卡 怀旧 物件 怀旧 小吃 身临其境 活在 旧时代 旧 电视 修鞋 煤矿 门口 挂 衣服 读者 杂志 门口 洗脸盆 那么 特色 报纸 糊窗 牛皮癣 广告 初代 电影 老式 火车 摩托车 值得 打卡
",0.2,I,0.9210544396228046,P
"他家 商场 服务 很 好 尤其 化妆品 柜姐 需求 肯定 百货大楼 买
",5.0,P,0.9742775951166353,P
"王府井 百货大楼 东安市场 老 北京 记忆 承载 童年 美好 回忆 整条 街 时尚 商品 琳琅满目 百货大楼 地下 和平菓局 仿照 老 北京 生活 建造 仿真 场景 很 不错 逛 挺 有意思
",4.3,P,0.9999999994641033,P
"北京市 百货大楼 确实 不错 第二次 参观 购物 具体位置 王府井大街 繁华 一条 大街 吃喝玩乐 一条龙 服务 百货大楼 负 一层 参观 打卡 怀旧 真的 很 真实 充分 提现 老一代 不 生活 艰辛 充分 体验 老 北京 生活 体验 不易 珍惜 美好 生活 努力奋斗 年轻人 加油
",6.5,P,0.9999999999624978,P
"王府井百货 下层 和平 镖局 环境 设计 很 年代 感 回到 年代 地下 商户 不是 一些 游玩 地方 最具 特色 绿皮 火车头 一尊 大佛 睡 佛头 没有 拍照 整体 时间 分钟 值得 一去
",5.0,P,0.9973057512353295,P
"网上 张秉贵 博物馆 记得 小时候 新闻 播过 一把抓 带 孩子 电子秤 店员 没有 一把抓 手艺 硬糖 价格 不 贵 不过 罐子 里 东西 谨慎 购买 标注 克 价格 别问 买 一斤 巧克力
",-2.5,N,0.8250903452690366,P
"王府井 地标 建筑 无数 游客 拍照 打卡 门前 王秉贵 塑像 整点 播放 东方红 钟楼 百货 分 南北 两座 楼 北楼 盖 逛 楼 网红 餐饮店 地下 二层 网红 打卡 苹果 局 逛逛
",-1.0,N,0.9758275506919671,P
"北京市 第一个 百货大楼 朋友 溜达 来到 位于 王府井 步行街 人满为患 客流 说 真多 步行街 一看 密密麻麻 客流 灯光 装饰 点缀 增加 氛围 感 商场 品牌 店 黄金 化妆品 大牌 整体 还 不错 路过 朋友 尝试 溜达 一圈
",2.8,P,0.7716692093670176,P
"陪 老公 开会 匆匆忙忙 打了个 卡 时间 好好 逛
",0.0,I,0.34273256171003363,N
"xx 市 百货大楼 最 老牌 商场 北京 王府井百货 连在一起 有点 中 商销 品茂 顺道 兑换 施丹兰 生日 礼
",2.8,P,0.9851732854288361,P
"北京王府井 百货大楼 位于 一期 王府井 步行街 东头 西侧 apm 购物中心 对面 北京 百货大楼 北京 地标 建于 新 中国 解放初期 北京 第一座 大型 百货商店 北京 百货大楼 南馆 原始 建筑 五层 一层 国际 名牌 化妆品 珠宝 腕表 北馆 二期 年 开业 地下 二层 地面 九层 地下 二层 和平菓局 再现 老 北京 风俗 轰动一时 北京 百货大楼 免费 张秉贵 纪念馆
",-1.5,N,0.9999316468522068,P
"布局合理 风情 土著 特别 好 打卡 没事 逛逛 街 真的 不错 北京 体验 年代 北京 fi 真的 很 感觉 人来 挺 多 感受一下 年代 北京 生活 领着 孩子 很 不错 很 年代 感觉 喜欢 喜欢 东西 很赞
",8.0,P,0.9999999994802302,P
"北京 特色 商场 北京 老 商场 化妆品 一线品牌 好多 很 喜欢 买 护肤品 踏实 放心 商场 地下 一层 最 吸引 外地人 免费 机制 体现 北京 大气 寻找 儿时 回忆 太有 意义 品老 北京 好 地方
",11.0,P,0.9999999873218987,P
"百货大楼 冬奥 特许 商品 展示 柜台 欧米架 专柜 对面 厂家 停产 抢 冰箱 贴 一组 冰墩 墩 雪 蓉蓉 留 做 冬奥 纪念 可选 纪念品 样氏 不 多 火爆 程度 大幅 降低 工作人员 态度 不错 挑选 冰箱 贴 选择 障碍 时 给予 建议
",1.8,P,0.9958936574317211,P
"很长 一段时间 没 记忆 中不太 感觉 人少 晚上 没什么 大部分 还 顶层 吃饭 商户 没人 逛 疫情 实体 经济 成 这样 不 希望 多 举办 些 活动 吸引 消费者 不是 坐吃山空 那天
",-0.56,N,0.7869102778163046,P
"商场 地下 有个 和平果局 老 北京 风情街 感觉 像是 年代 风格 绿皮 火车 候车室 老 北京 胡同 平房 火车 座位 坐 一会 感觉 时光 回到 从前 挺 有意思 适合 年龄层 逛 老 北京 风貌 怀旧 喜欢 拍照 溜达 溜达 惊喜
",4.6,P,0.9999999818934876,P
"百货大楼 辉煌 一去不复返了 装修 环境 远远 提升 人流 稀少 看得 多 买 少 也许 百货大楼 功能 地下 和平果局 特别 好 尝试 大楼 点赞 还原 老 北京 胡同 原貌 惟妙惟肖 声光电 做 非常 到位 令人 禁不住 穿越时空 值得 体验
",6.4,P,0.9999999995180837,P
"年前 王府井 逛逛 疫情 结束 庙会 凑个 热闹 王府井大街 老牌 百货大楼 不少 疫情 一下子 恢复 人间烟火 气 庙会 地下 二层 排队 相当 多 还 限流 不过 东西 种类 还算 很 全 东西 有点 小贵
",-2.2,N,0.9793183164030144,P
"王府井 步行街 地标 商场 老牌 地标 商场 最早 王府井 商圈 组成部分 几代人 记忆 见证 时代 商场 形容 不为过 外表 依旧 延续 模样 内部 格局 商铺 面目 全新 原有 建筑 格局 基础 革新 布局 略显 老派 人气 不旺 一些 百货大楼 设店 品牌 店 带来 一些 王府井 差异化 竞争力
",4.8,P,0.9999968132343394,P
"上次 好几年 前 布局 没有 太大 变化 和平果局 门口 多 兔子 耳朵 熊 很 有意思 非遗 编制 玩具 儿子 说 斑马 英语 思思 老师 来过 停车场 三层 步行街 步行街 不少 北京 旅游 不少 挺 好
",0.7,I,0.9999842857300275,P
"百货大楼 北京王府井 标志性 建筑 老字号 商场 近些年 变化 商户 更换 大牌 商品 入驻 一层 高档 化妆品 一些 国际 一线品牌 楼下 北京 街区 特别 怀旧 北京 每次 很 激动
",-0.5,N,0.9998667964386921,P
"补发 情人节 coach 仪式 感 逛 王府井 店里 活动 吸引 小姐姐 特别 热情 送 花花 很 意外 想 送 情人节 礼物 下手
",4.0,P,0.9995570667349396,P
"百货大楼 北京 地标 性 商业街 重中之重 旅游 王府井 百货大楼 装修 早已 没有 风采 不过 B 层 老 北京 展览 常年 开放 找到 老 北京 生活 场景 卖东西 店铺 卖些 尝尝 带给 家人
",1.0,P,0.9991325607915279,P
"好久没 王府井大街 没想到 晚上 热闹 王府井 最有 代表性 百货大楼 门口 张秉贵 雕像 热情服务 一团 火 精神 还 延续 地下 二层 京味 国潮会 最 吸引 前来 北京 游客 满满的 年代 年代 回忆
",0.2,I,0.9999410758404272,P
"黄金 特别 好 地下 二层 兔子 特别 显眼 入门 卖 糖葫芦 地方 特别 新鲜 好吃 贼 喜欢 推荐 试一下 东西 走 回忆 风 特别 古老 年代 零食 小时候 味道 非常 好 建议
",14.5,P,0.9999961851893944,P
"王府井 一口 王爷府 甜 水井 周边 苦 水井 王爷府 井 甜 水井 封 太 结实 一点 缝隙 没有 很少 有人 打卡 王府井 很 繁华 人流 如织 没有 繁华 买个 礼物 还 行
",5.8,P,0.9654165160612433,P
"慕名而来 买 红螺 茯苓 饼 味道 差多 分量 重了 称斤 价贵 失望 至极 北京 没有 红螺 茯苓 饼
",-2.0,N,0.21259490148494886,N
"年 开业 经营 老 北京 百货大楼 北京 第一座 大型 百货 零售 商店 最早 隶属于 北京市 百货公司 小时候 最 综合 端的 购物 场所 家里 外地 亲朋好友 带 逛逛 街 算是 很 周到 很 面子 招待 方式
",4.0,P,0.9998302774805186,P
"北京 老牌 百货商场 负 一层 开设 一条 非常 怀旧 街道 挺 特色 算是 老牌 百货 点亮 布置 很 旧时 风味 北京 一点 风味 店铺 略显 冷清 百货商店 想想 办法 去焕 新
",1.6,P,0.999960835629823,P
"地库 充电 桩 本来 很 好 事儿 停车场 商场 营业时间 早 一点儿 不让 进 晚 点儿 费劲 非常 不 车场 入口 自动 进出 还 非要 时间 加油 老 百货
",1.0,P,0.008441886353868444,N
"百货大楼 外地人 爱去 北京 特产 特别 全 品种 多 义利 家 店里 好多 品种 没有 见 相片 拍 特产 春节 超市 买 御 食园 红螺 跑 多家 没有 网上 搜到 百货大楼 终于 买到 生产日期 新 不过 超市 价格 翻 近 一倍
",2.5,P,0.946949441235887,P
"王府井 溜达 路过 很 上海 和平 饭店 随手 拍 很 好看 民国 感觉 王府井大街 挺 好 逛 奢侈品 阿迪 平价 商场 零零碎碎 专卖店 西单 那片 可 逛 性强
",4.6,P,0.9995379526320903,P
"王府井 步行街 地标 建筑 过年 期间 布置 还 红红火火 很 喜庆 B 惊喜
",5.0,P,0.9328232403648279,P
"本来 想 买 日用品 路过 百货大楼 随便 导购 小姐姐 非常 热情 讲解 很 详细 没想到 箱子 轻 果断 拿下 办理 会员 买 橱窗 这款
",4.0,P,0.7249519072394849,P
"地下 还原 老 北京 一些 特色 场景 不错 没想到 多大 买 kangol 帽子 听说 做 活动 吃 选择 不是 整体 不如 旁边 新开 apm 王府中环 装修 更 传统 百货大楼 感觉 停车 古老 方式 服务台 盖章 人工 看满 最多 免费 小时
",1.2,P,0.9973869942146898,P
"服务 人员素质 低下 一层 问 售货员 地下 电梯 走 不 抬 眼看 说 问 今时 今日 服务态度 令人吃惊 同行人 说 外地人 外地 游客 更要 彰显 北京 待客 热情 更何况 北京 王府井百货 标志性 场所 建议 贵店 做好 售货员 培训 不要 北京 丢人
",-1.0,N,9.666171152389325e-08,N
"地点 王府井 步行街 中央 位置 王府井 百货大楼 地下 B 地铁 王府井 站 A 口出 步行 米 环境 设施 中午 Apm 吃 点 饭 顺便 遛食 发现 宝藏 之地 仿佛 时光倒流 代入 感极强 绿皮 火车 不倒翁 娃娃 黑白电视 收音机 传统 爆米花 ️ 修鞋摊 随处可见 儿时 记忆 暴露 年龄 中午 时间 不是 估计 吃饭 拍个 别有风趣 不 门票
",-1.0,N,0.9999652723045779,P
"好久没 王府井 逛街 天气 不好 不 多 王府井 百货大楼 年头 商城 地下 一层 复古 怀旧 风格 展示 老 北京 物件 三轮车 竹子 小推车 洗脸盆 子 钟表 照片 白网 鞋 绿皮 火车 暖壶 小卖部 满满的 回忆
",-1.0,N,0.0359179526959259,N
"外地 游客 北京 逛 王府井 一看 第个 百货大楼 历史 文化 意义 装修 设施 不错 不算 陈旧 入驻 品牌 常见 品牌 慢慢 日常生活 中 消退 不是 百货大楼 逛街 购物 休闲 方式 年轻人 还 爱 逛商场 负层 美食城 上班 白领 解决 午饭 负层 老 北京 特色 游玩 区域 带 孩子 玩 一玩
",4.1,P,0.999999911232535,P
"王府井大街 标志性 建筑 近 起码 十几年 前 不过 发现 多年 没有 太大 变化 好像 布局 记忆 中 样子 外面 逛街 不少 不过 不 多 二三层 还 女卫 厕所 跑 四楼 不太多 见 商场
",1.0,P,0.636948033753307,P
"北京王府井 百货大楼 地下 一层 勾起 老 北京 回忆 和平菓局 前 几年 刚 开业 时 人山人海 疫情 期间 楼上 约 饭 顺便 去逛 一圈 真 清静 老 北京 胡同 文化 合作社 小竹车 绿皮 火车 滿满 回忆
",4.0,P,0.9877824064800966,P
"新年 进门 区域 布置 红红火火 很 设计 感 没有 顾客 满怀 期待 想 一试 灰溜溜 木有 充分利用 成本 起到 吸引 作用 不顾 顾客 体验 感 老楼 翻新 商场 整体 布局 招商 欠缺 提不起 购物 兴趣
",2.0,P,0.7087884386705718,P
"负 二楼 老 北京 特色 街区 过年 期间 下楼 还要 收 门票 超级 多人 排队 下楼 还 挺 可笑 一件 事 还 不是 卖点 小吃 义乌 小商品 市场 批发 玩具 队伍 真的 长 离谱 还要 收钱
",2.34,P,5.834905850710115e-06,N
"过年 期间 逛逛 商店 来到 王府井 百货大楼 春节 期间 百货大楼 焕然一新 浓浓的 年味 各色各样 工艺 兔子 带 孙女 只能 儿童 玩 地方 转转 火车 很 吸引 带 孙女 坐 一圈 很 本来 想到 地下 菓局 人太多 只能 店里 转转 回来
",-2.0,N,0.4254515858702246,I
"幾 十年如一日 還能夠 找到 兒時 來 一些 影子 三十多年 沒進 來過 熟悉 陌生 感嘆 時光 飛逝 日月如梭 ⋯ ⋯ 歲 月 催人老 時間 哪兒
",0.0,I,0.005256907506410724,N
"逢年过节 好像 不上 商场 逛逛 有点 没有 过年 氛围 没什么 可买 真的 闲逛 无意 中逛 一家 锅 具店 fissler 听 听 讲解 价格 入手 正赶上 过年 一些 活动 买 两口 小锅 研究 他家 电动 炒菜锅 价格 一点 小贵 还 之中
",-2.8,N,0.9999992873572412,P
"太逗 北京 生活 四十年 还 没 过 服务 一层 安保 素质 好像 有点儿 权利 不 姓 不能 点儿 素质 找 不到 工作 那么 多
",-1.0,N,0.0002874001633066392,N
"位于 王府井 商品种类 齐全 活动 力度 不高 购物 人气 不是 那么 旺
",-2.2,N,0.9260940267482513,P
"百货大楼 中国 第一个 百货大楼 五星 好评 年代 有些 久远 人真多 种类 多 王府井大街 超级 牌面 大楼 超级 分 地上 地下 地下 北京 老东西 去一趟 特别 超值 还会
",0.2,I,0.8921136594454913,P
"北京市 百货大楼 王府井 步行街 主 街上 记忆 中 王府井 百货大楼 可 门口 一看 牌子 清清楚楚 标注 北京市 百货大楼 记忆 混乱 改名 一层 珠宝首饰 化妆品 手表 好像 这是 商场 定律 层 服装鞋帽 层 餐饮 层 电影院 负有 和平菓局 感觉 一层 逛 一圈 估计 半天 时间
",1.0,P,0.001037132929576079,N
"春节 年初 两口子 王府井 逛逛 停车 排队 想 和平菓局 前 几年 没有 疫情 来过 逛 完 和平菓局 王府井百货 商场 里 逛逛 北京 老字号 奢侈品 档次 物品 汇聚 各类 人群 需求 外地 游客 挺 多 很 节日 气氛
",3.0,P,0.9998870278022762,P
"不知 原因 很 喜欢 这家 老店 逛 王府中环 apm 银泰 每次 逛 收获 满满 一楼 施丹兰 泡澡 必去 服务态度 没 说 一楼 美妆 品牌 囫囵吞枣 般地 选出 所好 便 可 大摇大摆 桃之夭夭 二楼 三楼 一层 总有 惊喜 过年 期间 买 顶 时尚 保暖 帽子 买 s 舒适 床单 被罩 流光溢彩 满载而归
",9.5,P,0.983573222550518,P
"北京 百货大楼 位于 中国 最 著名 历史悠久 王府井 步行街 提到 王府井 先 想到 百货大楼 计划经济 时期 百姓 购买 大件 小物 地方 售货员 张秉贵 一把抓 靠手 抓 绝对 准 百货大楼 还 设有 张秉贵 专柜 传承 继承 延续 手艺 改造 百货大楼 时尚 大牌 还 增加 特色 餐饮
",11.6,P,0.9999999995741569,P
"过年 气氛 很 热闹 喜庆 B 层 和平果局 搞个 伪 庙会 收费 元 明着 抢钱 上次 两三年 前 那么回事 拍个 商场 停车场 电车 充电 桩 停车位 一堆 油车 占 没人管 充电 桩 两个 快充 太少 慢充 想 充电 晚上 住 慢 出奇
",4.0,P,0.47789486311188445,I
"抓住 假期 小尾巴 带二宝来 京城 哈姆雷 斯 玩具 大楼 王府井 百货大楼 孩儿 开心 坏 买 心爱 玩具 童年 时光 无忧无虑 美好
",4.5,P,0.9999985726788139,P
"过年 期间 收 门票 表演 哈哈哈 没有 买 反正 景 不过 很 热闹 人不多 不 挤 哈哈哈 过年 氛围 很足 不 后悔 开开心心 希望 红红火火 国泰民安 经济 上行 安居乐业
",6.25,P,0.9909240341510517,P
"习惯 前 两年 北京 过年 人少 烟火 气 终于 回来 旺旺 旺 大楼 过年 买糖 地方 与时俱进 舞狮 表演 拉 网购 流行 时代 仅仅 东西 买 不 吸引 期待 更 多 情绪 文化 消费
",-3.0,N,0.931962251008982,P
"北京市 百货大楼 很 古老 不过 王府井 没有 那么 繁华 北京 地方 百货 百货大楼 没有 那么 不过 王府井 地标 性 建筑 有意思 活动 庙会 门口 音乐 喷泉 特别 特色
",1.3,P,0.9991104128769442,P
"春节 格外 热闹 大年初一 王府井 人头 涌动 街面上 满满的 喜庆 气氛 百货大楼 里 更 多 王府井 百货大楼 处于 王府井大街 中华人民共和国 成立 北京 建造 第一座 大型 百货 零售 商店 被誉为 新 中国 第一 店 年 月 开业 名为 北京市 百货公司 王府井 百货商店 年 月 改为 现名 北京 必逛 景点
",3.5,P,0.9974659046459378,P
"大年三十 和平菓局 商场 地下 二层 玩得 很 开心
",2.0,P,0.9381429771011975,P
"元 入场 劵 张元 满元 充满 小时候 回忆 充满 童年 美好 好玩 好吃 不大 细细的 品味 满满的 回忆
",3.5,P,0.99998516342258,P
"小时候 百货大楼 许多年 没有 过 大变样 不过 玩具 城 还 进门 满满的 回忆 小时候 一说 逛街 王府井 一到 王府井 必来 百货大楼 进门 玩具 城 逛逛 玩玩 没玩过 玩具 老店 希望 开 充满 美好 回忆
",3.0,P,0.9999994333262894,P
"过年 期间 百货大楼 可 算是 北京 过年 气氛 拉 满满的 北京 逛 百货大楼 老一辈 建筑 气息 天黑 时 门口 红灯笼 亮 瞬时间 年味变 北馆 购物 南馆 层 餐饮 吃 地方 挺少 家家 排队
",1.0,P,0.9578290037461962,P
"王府井百货 庙会 排队 人山人海 热热闹闹 过大年
",2.0,P,0.2928712173359562,N
"探索 城市 美好 Glad 兔 MeetYou 百货大楼 春节 活动 多多 恢复 往日 活力 很 节日 气氛 门口 打开 红 兔 兔 很 适合 小朋友 拍照 红红火火 热热闹闹 和平果局 很 适合 遛 娃 感受 老 北京 过年 氛围
",7.5,P,0.9999999999188314,P
"商场 慢慢 恢复 往日 人流 买 东西 逛街 越来越 多 商场 整体 挺 好
",0.6,I,0.9997109064424713,P
"百货大楼 恢复 往日 繁荣 国泰民安 愿 疫情 经济 稳定 国富民安
",6.0,P,0.9869028967538684,P
