review,review_splitting,senti_score,polarity,senti_score_snownlp,polarity_snownlp
"北京apm,王府井大街旁的商场,贴近地铁站,周围交通很方便,店内很多品牌,属于综合体mall,店内也有一些美食,咖啡馆子,也有很多服装店,等等,走在王府井,就进去逛逛咯,内饰设计也很洋气,符合我的审美","北京 apm 王府井大街 旁 商场 贴近 地铁站 交通 很 店内 品牌 综合体 mall 店内 一些 美食 咖啡馆 子 服装店 走 王府井 逛逛 咯 内饰 设计 很 洋气 符合 审美
",1.5,P,0.9994605408726744,P
"客流量不是很大的宜家商场买东西还是挺方便的,不像合生汇商场是那么拥挤,那么吵杂总体购物感还是不错的,就是打折力度比较小,还看了看一层的泡泡玛特店也挺大的好多好玩的东西,苹果店人也比较少,还会再来玩的","客流量 不是 很大 宜家 商场 买 东西 挺 不像 合生汇 商场 那么 拥挤 那么 吵杂 总体 购物 感 不错 打折 力度 还 一层 泡泡玛特 店 挺 好多 好玩 东西 苹果 店人 少 还会 玩
",-2.0,N,0.9984155893425258,P
"经常来的一家商场,特别不错,交通很便利就在地铁口,商场地上有层,地下有两层,这里算是在王府井逛街的首选商场了,东西齐全,吃的选择也多,整个商场偏年轻化一点,这里每个月都有主题活动,特别有意思,这个月是以春天为主题的画展,很多人在哪里围观拍照的特别的热闹","一家 商场 特别 不错 交通 很 便利 地铁口 商场 地上 有层 地下 两层 算是 王府井 逛街 首选 商场 东西 齐全 吃 选择 多 商场 偏 年轻化 一点 月 主题 活动 特别 有意思 月 春天 主题 画展 围观 拍照 特别 热闹
",4.2,P,0.9999999999894142,P
"位于北京长安街王府井步行街里面,很有名的地标建筑物,也是很高端的商场,牌子挺多的,一层有个大苹果体验店,还有个阿迪达斯三层旗舰店,有奢侈品也有大众爱逛能买的起的亲民品牌,商场附近有很多好吃的美食,马路对面就是王府井百货大楼和王府井美食街,推荐天好点去逛逛","位于 北京 长安街 王府井 步行街 很 有名 地标 建筑物 很 高端 商场 牌子 挺 多 一层 有个 苹果 体验 店 阿迪达斯 三层 旗舰店 奢侈品 大众 爱 逛 买 亲民 品牌 商场 好吃 美食 马路 对面 王府井 百货大楼 王府井 美食街 推荐 天好 点 逛逛
",7.0,P,0.9999782128855406,P
"前身是新东安市场,为和国际接轨改头换面变成了一个英文名,面积够大,品牌够多,大部分都是北京旅游的外地游客光顾商场,各楼层层次分明,导航随处可见,但是商场的活动不多及优惠力度不大,不一定能吸引老百姓办会员常常光顾","前身 新东安市场 国际 接轨 改头换面 英文名 面积 够 品牌 够 多 大部分 北京 旅游 外地 游客 光顾 商场 各楼层 层次分明 导航 随处可见 商场 活动 不多及 优惠 力度 不 不 吸引 老百姓 办 会员 光顾
",2.0,P,0.8682119907768159,P
",贝克街的亡灵,打卡,影院很好找,座椅很舒服,音效也很棒,晚上六点多的场,人不多,影院小哥哥小姐姐的服务态度也很好观影效果很不错,屏幕很清晰,买的按摩座椅位置,还能免费充电,店的位置也很好找,值得推荐","贝克 街 亡灵 打卡 影院 很 好找 座椅 很 舒服 音效 很棒 晚上 六点 多 场 人不多 影院 哥哥 小姐姐 服务态度 很 好 观影 效果 很 不错 屏幕 很 清晰 买 按摩 座椅 位置 还 免费 充电 店 位置 很 好找 值得 推荐
",14.3,P,0.9999999889058953,P
"特别喜欢的一个商场,在王府井云集这各种老板商场了,这家商场算是特别有活力的了,环境不错,空间也很大,里边吃喝玩乐一体的,而且这里,如果在这里逛街什么的,吃饭一定是首选,很多大牌连锁和网红餐厅这里都有,一定可以满足你的未味了,而且这里人气很高,逛街嘛,主打的就是一个热情闹,不然没什么人群气逛这也没什么意思,推荐,推荐","特别 喜欢 商场 王府井 云集 老板 商场 这家 商场 算是 特别 活力 环境 不错 空间 很大 里边 吃喝玩乐 一体 逛街 吃饭 首选 大牌 连锁 网红 餐厅 未味 人气 很 高 逛街 主打 热情 闹 没什么 人群 气逛 没什么 推荐 推荐
",9.5,P,0.9999999990559696,P
"商场地理位置得天独厚,在北京最核心地段,而且聚集了很多知名品牌,二楼最爱逛的UR也重新装修了,还有小CK等,一站式购物简直不要太方便,周边还有地铁,各种美食汇集,非常好逛,几乎每周都会和家人来这里购物,特别方便","商场 地理位置 北京 最 核心 地段 聚集 知名品牌 二楼 最爱 逛 UR 装修 CK 一站式 购物 不要 太 周边 地铁 美食 汇集 非常 好 逛 每周 家人 购物 特别
",6.0,P,0.9999997914196026,P
"好吃好逛,是逛街的首选,有的吃有的逛有的玩有的看电影","好吃 好 逛 逛街 首选 吃 逛 玩 电影
",1.0,P,0.9992336518766156,P
"商场整体环境还行,就是有点闷,现在才月份就很热,去吃个饭也热的不行","商场 整体 环境 还 行 有点 闷 月份 很 热 吃 饭 热 不行
",1.02,P,0.3074879020947484,N
"王府井热门榜第一的商场,在众多王府井商场里可以是热门棒第一一定有独到到之处,商场很大售卖的东西也不的全面,人门现在逛商场不只是买东西更多的是逛逛吃饭,这里有很多的网红餐厅品牌可以吸引人来这里,这里交通便利一下地铁就到商场,这一点很重要,这里每个月都会有不同的主题活动,就比如说这个月的就是以春天为主题的画展,很有意思","王府井 热门 榜 第一 商场 众多 王府井 商场 里 热门 棒 第一 独到 之处 商场 很大 售卖 东西 不 人门 逛商场 不 买 东西 更 多 逛逛 吃饭 网红 餐厅 品牌 吸引 人来 交通 便利 地铁 商场 一点 很 月 主题 活动 月 春天 主题 画展 很 有意思
",6.0,P,0.9999999999771314,P
"这商场太差了吧,在里面吃个饭,就像蒸桑拿一样,吃完饭衣服都湿透了,这么大的商场空调都不舍得给开吗,垃圾透顶","商场 太差 吃个 饭 蒸 桑拿 吃完饭 衣服 湿透 商场 空调 不 舍得 开 垃圾 透顶
",1.0,P,0.0011983462812453,N
每次在附近都会过去吃一下层豆号家的冰淇淋,"每次 吃 下层 豆号 家 冰淇淋
",0.0,I,0.6271039054091812,P
"位于王府井步行街上的apm,是我比较喜欢的一家商场,就是以前的老东安市场","位于 王府井 步行街 apm 喜欢 一家 商场 老 东安市场
",2.0,P,0.9737101053850264,P
"北京APM是王府井大街上的一个商场,其实来北京后刚开始王府井大街还是很热闹的,谢谢感觉一般了,但是这个商场还是很出名的,面积倒是不大,周末过来的人很多,大家都不戴口罩了,里面特色就是楼顶这个设计了吧,当然买服装,吃饭也是不错的地方","北京 APM 王府井大街 商场 北京 后刚 王府井大街 很 热闹 谢谢 感觉 商场 很 出名 面积 倒 不大 周末 不 戴 口罩 特色 楼顶 设计 买 服装 吃饭 不错 地方
",5.0,P,0.999932163068204,P
"今天陪朋友拉着来apm看画展来了,地铁号线金鱼胡同站交通便利特别方便,画展不大就在一层的中庭展览,位置就在中间特别的醒目,画展不大但很有意思有位画家的花在这里展出来,色彩分明的画作摆放在花卉场景里感受到春意盎然,和朋友逛了一圈让后跑到楼小吃一下,开心,果然还是吃的可以给人带来快乐","陪 朋友 拉 apm 画展 地铁 号线 金鱼胡同 站 交通 便利 特别 画展 不大 一层 中庭 展览 位置 特别 醒目 画展 不大 很 有意思 有位 画家 花 展出 色彩 分明 画作 摆放 花卉 场景 里 感受 春意盎然 朋友 逛 一圈 跑 楼 小吃 开心 吃 带来 快乐
",9.25,P,0.9999999961308708,P
"和朋友来apm吃饭了,选的六顺福记茶楼,港澳点心很适合边吃边聊天,整体味道很不错,凤爪很不错,烧麦超级好吃,太喜欢这种糯叽叽的啦整体性价比很高,吃饭逛了逛,从电梯转下来还看到了一个美术展,满满春天的气息","朋友 apm 吃饭 选 顺福记 茶楼 港澳 点心 很 适合 吃 聊天 整体 味道 很 不错 凤爪 很 不错 烧麦 超级 好吃 太 喜欢 糯 叽叽 整体 性价比 很 高 吃饭 逛 逛 电梯 转 还 美术 展 满满 春天 气息
",11.5,P,0.9999999592331024,P
"好久没有来apm商城逛了,今天正好约朋友来这里,apm不亏是王府井的人气王,人气依旧是那么的旺,环境很不错商城地下有层底上有层,特别喜欢上边两层,因为吃饭的地方比较集中在这两层,这个月还有画展的活动,很不错,看到就是一顿卡卡的拍照,很不错依旧特别喜欢这个商场,来王府井一定要来这个商场来","好久 没有 apm 商城 逛 正好 约 朋友 apm 不亏 王府井 人气 王 人气 依旧 那么 旺 环境 很 不错 商城 地下 有层 底 有层 特别 喜欢 上边 两层 吃饭 地方 两层 月 画展 活动 很 不错 一顿 卡卡 拍照 很 不错 依旧 特别 喜欢 商场 王府井 商场
",13.7,P,0.9999883652205208,P
"一走出地铁口,就有一边直接通向这个北京apm,这也是王府井区域的一个大的综合性商场,里面也是一楼珠宝化妆品,二楼三楼衣服,四楼这种是奶茶店还有吃的店,王府井这里也是商场扎堆的地方了,大家都会有很多的选择,很热闹,挺好的,而且这里的商场,甚至还有地下三楼的,厉害极了","走出 地铁口 通向 北京 apm 王府井 区域 综合性 商场 一楼 珠宝 化妆品 二楼 三楼 衣服 四楼 奶茶 店 吃 店 王府井 商场 扎堆 地方 选择 很 热闹 挺 好 商场 地下 三楼 厉害
",2.1,P,0.9937941345322178,P
"apm算是王府井既新潮又亲民的商场了,商场很大,装修后也不错,每层都有各种值得一逛的店铺,阳光从顶棚洒进来,整个商场光线充足,拍出来光影效果很棒,相较于王府中环,消费水平又没那么高,老百姓逛着也没啥负担,除了吃饭的楼层,其他楼层人也不是特别多,尤其是白天,还挺清净的,适合慢慢的逛一逛","apm 算是 王府井 新潮 亲民 商场 商场 很大 装修 不错 每层 值得 一逛 店铺 阳光 顶棚 洒 商场 光线 充足 拍 光影 效果 很棒 相较 王府中环 消费水平 没 那么 高 老百姓 逛 没 负担 吃饭 楼层 楼层 不是 特别 多 尤其 白天 还 挺 清净 适合 慢慢 逛一逛
",6.08,P,0.9999997349213428,P
"apm吃饭的地方比较多,之前约朋友聚会经常来,火炉火,外婆家,捞王锅物料理,鹿港小镇,港丽餐厅,这两年疫情来的少了,但是还是觉得适合逛街,吃饭,购物,非常不错,从东门出来拍了几张照片,刚好抓拍到一只蝴蝶","apm 吃饭 地方 多 约 朋友 聚会 火 炉火 外婆家 捞 王锅物 料理 鹿港 小镇 港丽 餐厅 两年 疫情 少 适合 逛街 吃饭 购物 非常 不错 东门 拍 几张 照片 抓拍 一只 蝴蝶
",2.2,P,0.9997634345425904,P
商场热的要死吃个饭出一身的汗夏天了不应该开空调吗汗体验极差,"商场 热 要死 吃个 饭出 一身 汗 夏天 不 开 空调 汗 体验 极差
",1.0,P,0.0062163989702103,N
"特别不错的一个商场,就在公司附近,一般同事们一起吃饭,逛街什么的都约在这里,这里的东西很全,吃喝玩乐一体的,这次去还看到有一个春天主题的画展,画的画很意思很不错,喝朋友逛了逛就去吃饭去了,不得不说apm的人气是真的旺啊,各种吃饭的地方都在哪里拍排,不过他家吃的种类真的是很全,可以符合大部分人的胃","特别 不错 商场 公司 同事 吃饭 逛街 约 东西 很全 吃喝玩乐 一体 还 春天 主题 画展 画 画 很 很 不错 喝 朋友 逛 逛 吃饭 说 apm 人气 真的 旺 吃饭 地方 拍排 不过 他家 吃 种类 真的 很 全 符合 大部分 胃
",5.75,P,0.999999852829492,P
无意间看见的展还不错地点在apm门口进来苹果店外面服务台前面路过停下来看看会发现小惊喜这次展览面积不大主要是花跟画艺术气质满满感觉小清新人不多每个区域转一圈就完了apm经常有些小展览或者主题活动这方便确实赞,"无意间 展 还 不错 地点 apm 门口 苹果 店 外面 服务台 路过 停下来 发现 惊喜 展览 面积 不 花 画 艺术 气质 满满 感觉 清新 人不多 区域 转 一圈 完 apm 有些 展览 主题 活动 确实 赞
",5.0,P,0.9999624066570852,P
"没有休息位,一度的来王府井比较爱的商场,年轻有活力,但是现在活力太过啦,以为大家都太年轻太有精力了,连个休息座位都不给啦,今年几次来还没意识到,这次带阿姨们来逛街,大片区域连个休息位置都没有,饮品店都是爆满,拿完喝的就得走了也没位置可以休息,给个差评希望早点改进,嗷嗷嗷嗷,我们年轻人逛逛时间长点儿直接去吃饭还可以,年纪大点儿真受不了,不至于吧不安椅子,难以理解啊apm这操作,whywhywhy,з,∠","没有 休息 位 一度 王府井 爱 商场 年轻 活力 活力 太过 太 年轻 太有 精力 休息 座位 不 几次 还 没 意识 带 阿姨 逛街 大片 区域 休息 位置 没有 饮品 店 爆满 完 喝 走 没 位置 休息 差评 希望 早点 改进 嗷嗷 嗷嗷 年轻人 逛逛 时间 长 点儿 吃饭 还 年纪 点儿 真受不了 不安 椅子 难以 理解 apm 操作 whywhywhy з ∠
",7.5,P,0.9967456625831266,P
"欢迎再来北京,北京apm,位于北京市东城区王府井大街号,地下有地铁站,地面有公交站,北京apm,的含义,apm,意为,am,早上,到,pm,晚上,意味着北京将为了吸引年轻消费者消费,增加夜店消费比重而延长apm的使用时间","北京 北京 apm 位于 北京市 东城区 王府井大街 号 地下 地铁站 地面 公交站 北京 apm 含义 apm 意 早上 pm 晚上 意味着 北京 吸引 年轻 消费者 消费 增加 夜店 消费 比重 延长 apm 时间
",1.0,P,0.1229805039761029,N
"看完展后来这里转一转,可能是中午的原因,大家都在店里就餐,商场里各店铺的人没有很多,显得不像以往那样拥挤,优衣库上了很多新款,每一样都很喜欢,赶着更衣室排队人不多,挑了自己喜欢的去试穿了一下,另外,今天天气不错,apm附近的这个教堂,吸引了不少新人们来这里拍婚纱照","完展 转一转 中午 原因 店里 就餐 商场 里 店铺 没有 显得 不像 以往 那样 拥挤 优衣库 新款 很 喜欢 赶着 更衣室 排队 人不多 挑 喜欢 试穿 今天天气 不错 apm 教堂 吸引 不少 新 拍 婚纱照
",8.3,P,0.9784053504988364,P
"春意盎然的月apm开启一场自由且充满想象力的艺术展,穿行在繁花之中,化身时空旅者,去寻觅春日的极致浪漫,繁花,奇迹泡泡簇拥下的艺术画作迸发春日灵感,沉浸式浪漫给现场注入灵魂一处,吸引着每一个路人目光驻足,富有想象的笔触和色彩捕获美妙的每时每刻,展览地点,北京apm首层中庭,展览时间,展览门票,免费,我的生活春意浓","春意盎然 月 apm 开启 一场 自由 充满 想象力 艺术展 穿行 繁花 之中 化身 时空 旅者 寻觅 春日 极致 浪漫 繁花 奇迹 泡泡 簇拥 艺术 画作 迸发 春日 灵感 沉浸 式 浪漫 现场 注入 灵魂 一处 吸引 路 目光 驻足 富有 想象 笔触 色彩 捕获 美妙 展览 地点 北京 apm 首层 中庭 展览 时间 展览 门票 免费 生活 春意浓
",10.0,P,0.9999999999999508,P
"不错经常去百老汇看电影,还有按摩座椅,就是饭店吃饭很多都要等位太火爆了","不错 百老汇 电影 按摩 座椅 饭店 吃饭 等位 太 火爆
",2.5,P,0.8677848394961811,P
"被朋友拉着去王府逛街,到饭点了,就去apm吃个饭,应为这里选择比较多,一进门就看到了艺术展,这里每个月都有不同的主题回答,这次是唤醒春日,画作置身在花卉场景,预示这春天生机勃勃,感觉在花海中观看画作,让人们的心情也是好上了不少,在现场还看到好多人在哪里画画,周围还有好多人拍照合影特别的热闹就特别的棒","朋友 拉 王府 逛街 饭点 apm 吃个 饭 应为 选择 多 进门 艺术展 月 主题 回答 唤醒 春日 画作 置身 花卉 场景 预示 春天 生机勃勃 感觉 花海 中 观看 画作 心情 好 不少 现场 还 好多 画画 好多 拍照 合影 特别 热闹 特别 棒
",7.75,P,0.9999693479985644,P
",年春日,光源予花和另外位艺术家,在北京apm首层中庭的多元艺术场域,用作品链接艺术灵感,在绚丽繁花簇拥中感受春日烂漫,置身于充满想象空间的艺术装置唤起春日能量,如梦幻泡影,如露亦如电,泡泡在艺术中经常被用作象征生命的原点的元素,它也是光源予花经常使用的艺术语言,它所具有的一些与生命有关的象征意义,和它变幻莫测的形态色彩,以及脆弱感,总能给我们无穷灵感,推荐,特别出片的展区","年 春日 光源 予花 位 艺术家 北京 apm 首层 中庭 多元 艺术 场域 作品 链接 艺术 灵感 绚丽 繁花 簇拥 中 感受 春日 烂漫 置身于 充满 想象 空间 艺术 装置 唤起 春日 能量 梦幻泡影 如露 如电 泡泡 艺术 中 用作 象征 生命 原点 元素 光源 予花 艺术 语言 一些 生命 象征意义 变幻莫测 形态 色彩 脆弱 感 总能 无穷 灵感 推荐 特别 出片 展区
",12.2,P,1.0,P
"位置优越,环境优美明亮,购物商城设施完善商品质量有保证,停车方便","位置 优越 环境优美 明亮 购物 商城 设施 完善 商品质量 保证 停车
",4.0,P,0.9963462407357369,P
"我们内心就是一个花园,人生的哪一天不是最美的花季呢,如果我们的内心春风洋溢,人生的哪一个时候不是最好的春天呢周五,在apm营造一个人的浪漫","内心 花园 人生 哪一天 不是 最美 花季 内心 春风 洋溢 人生 不是 春天 周五 apm 营造 浪漫
",2.0,P,0.999999963991081,P
"今日快乐是apm商场的艺术画展感受到的,北京的春天特别的舒服但也不的短暂,apm商场中庭举办的艺术展让你感受到春天的感觉,色彩鲜明,站在那里让你感受到了春天的绚丽万物的复苏,开心的喜悦悠然而生,特别的棒,地址,就在地铁好线金鱼胡同,特别的方便,推荐大家过来感受一下,真的特别的不错,看完顺便可以逛个街","今日 快乐 apm 商场 艺术 画展 感受 北京 春天 特别 舒服 不 短暂 apm 商场 中庭 举办 艺术展 感受 春天 感觉 色彩鲜明 站 感受 春天 绚丽 万物 复苏 开心 喜悦 悠然 而生 特别 棒 地址 地铁 好线 金鱼胡同 特别 推荐 感受一下 真的 特别 不错 完 顺便 逛个 街
",18.5,P,1.0,P
"今天闺蜜来金宝街开会,散会了我俩约到APM吃个下午茶,偶遇APM换了一个新的艺术展,就摆放在中庭,造型特别的好看,好多漂亮的花花,颜色艳丽而不俗气,感觉像是把春天一整个搬进了商场里,太好看了,准备明天穿上漂亮的小裙子去拍照","闺蜜来 金宝街 开会 散会 我俩 约 APM 吃个 下午茶 偶遇 APM 换 新 艺术展 摆放 中庭 造型 特别 好看 好多 漂亮 花花 颜色 艳丽 不 俗气 感觉 像是 春天 搬进 商场 里 太 好看 明天 穿 漂亮 裙子 拍照
",9.5,P,0.9999348240113654,P
"吐槽下停车场,不知道是不是我们停的位置太偏,停完后没有任何指引,我们就是凭感觉往一个方向走","吐槽 停车场 不 停 位置 太偏 停完 没有 指引 凭感觉 方向 走
",0.0,I,0.4894859884829595,I
"每周都会去的商场,购物餐饮都很便捷,后门放了一个巨大的充气娃娃,合影感觉自己很渺小","每周 商场 购物 餐饮 很 便捷 后门 放 充气 娃娃 合影 感觉 很 渺小
",0.0,I,0.9997273900749212,P
"超棒的一个商场,经常约着朋友来这里逛街吃饭什么,这个商场人气特别旺,交通也是特别的便利,直接从地铁口就能到商场,今天正好看到有艺术展,还在里面看来了一圈,画的特别不错,风格特别喜欢,所有画颜色都很鲜明,很不错,里边还可以体验自己去画画,赞赞赞,简直不要太有意思了,很不错没有白来还看到画展","超棒 商场 约 朋友 逛街 吃饭 商场 人气 特别 旺 交通 特别 便利 地铁口 商场 正好 艺术展 还 一圈 画 特别 不错 风格 特别 喜欢 画 颜色 很 鲜明 很 不错 里边 还 体验 画画 赞赞赞 不要 太 有意思 很 不错 没有 白来 还 画展
",14.0,P,0.999999999999599,P
"假期可以说是人满为患,一层有展有很多人在这里拍照,在王府井地区属于中档型商场,偏年轻化,都是年轻化的牌子,快消品牌多一些,所以来的基本都是年轻人,五六层都是吃的,有很多好吃的,经常来这里吃饭,整体消费有不贵,停车场不小,停车还是很好停的,也很好找车,就是商场没有导航设施,找商铺不太找得到,绕来绕去","假期 说 人满为患 一层 有展 拍照 王府井 地区 中档 型 商场 偏 年轻化 年轻化 牌子 快消 品牌 多一些 年轻人 五六层 吃 好吃 吃饭 整体 消费 不贵 停车场 不小 停车 很 好 停 很 好找 车 商场 没有 导航 设施 找 商铺 不太找 绕来 绕
",2.0,P,0.5549799229171163,I
"北京apm是知名地标之一,每次去都会发现一些变化,像川绝变脸一样,熟悉中有陌生,如首次出现在京城的商柜,广告,门店等,陌生中也就熟悉,如已经成名的品牌,餐厅首次入住,实现梦想,如果从文化艺术的角度看,新的门店在装饰设计工艺美术人文地理等都能敢为天下先,让顾客先睹为快,大开眼界","北京 apm 知名 地标 每次 发现 一些 变化 像川绝 变脸 熟悉 中有 陌生 首次 京城 商柜 广告 门店 陌生 中 熟悉 成名 品牌 餐厅 首次 入住 梦想 文化 艺术 角度看 新 门店 装饰 设计 工艺美术 人文地理 敢为天下先 顾客 先睹为快 大开眼界
",4.4,P,0.9999994978819634,P
"有钱人逛的泡泡玛特真的是好多人啊,进去看了看价签真的很可爱,还好个人喜好对可爱是有抵抗力的,也不算是受众群体,转转就出来了","有钱人 逛 泡泡玛特 真的 好多 价签 真的 很 可爱 还好 喜好 可爱 抵抗力 不算 受众 群体 转转
",5.5,P,0.9280511958146902,P
"北京APM购物中心,位于王府井商业街,坐地铁从金鱼胡同站直接就可以上来了,购物中心还是很大的,周末来逛逛,环境很不错,人不多,就是餐饮区人非常多,还有很多服饰品牌,国外品牌很多,非常吸引顾客,我觉得很不错","北京 APM 购物中心 位于 王府井 商业街 坐地铁 金鱼胡同 站 购物中心 很大 周末 逛逛 环境 很 不错 人不多 餐饮 区人 非常 多 服饰品牌 国外品牌 非常 吸引 顾客 很 不错
",5.0,P,0.9999999957531964,P
"个人比较喜欢这个商场,王府井交通便利附近的各种类型的商场都比较集中,楼层没那么高,很开阔舒适,有点成都和杭州商业圈的感觉,不错不错,下次逛商场就集中这里了,商场内还有民谣类型的商演整的挺不错的,还碰到了熟人","喜欢 商场 王府井 交通 便利 各种类型 商场 楼层 没 那么 高 很 开阔 舒适 有点 成都 杭州 商业 圈 感觉 不错 不错 下次 逛商场 商场 民谣 类型 商演 整 挺不错 还 碰到 熟人
",8.1,P,0.9999999727523048,P
"王府井apm店在大的商圈内,地理位置好,交通便利,地铁,公交直达,建筑宏大,滚梯,直梯均可分别到达各层,这里国内外大牌商品挺多,高端化妆品,鞋帽,箱包,衣服等均有,苹果手机体验店上下有两层,还有众多餐饮品牌店入住,每次来购物,吃饭一站满足,赞一个哈","王府井 apm 店 商圈 地理位置 好 交通 便利 地铁 公交 直达 建筑 宏大 滚梯 直梯 均 可 到达 各层 国内外 大牌 商品 挺 多 高端 化妆品 鞋帽 箱包 衣服 均 苹果 手机 体验 店 两层 众多 餐饮 品牌 店 入住 每次 购物 吃饭 一站 赞
",8.96,P,0.9999995519961656,P
服务台的女的眼睛有病就去看问你点啥瞟来瞟去的你多点啥啊多条胳膊多条腿啊,"服务台 女 眼睛 有病 问 点 瞟 瞟 多点 多条 胳膊 多条 腿
",-1.0,N,0.3745378449471441,N
"今天去国贸吃个早午茶然后去参加apm的会员活动,消耗了积分,是插花的活动,去年参加了画画,也是消耗积分,环境不错,就是积分总忘记积,今天人很多,老师教的也很认真,花材很多,虽然有些花不新鲜了,但是老师教得不错","国贸 吃个 早午 茶 参加 apm 会员 活动 消耗 积分 插花 活动 去年 参加 画画 消耗 积分 环境 不错 积分 总 忘记 积 老师 教 很 花材 有些 花 不 新鲜 老师 教得 不错
",-0.6,N,0.9999779025711923,P
